# Team 0: AllInAgent, Team 1: PlayerAgent
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
22,Turn,1,-500,500,CHECK,0,"['3s', '7h']","['9d', '3d']","['2d', '5h', '7s', '8s']",,9s,100,100
22,River,0,-500,500,CHECK,0,"['3s', '7h']","['9d', '3d']","['2d', '5h', '7s', '8s', 'Ad']",,9s,100,100
22,River,1,-500,500,CHECK,0,"['3s', '7h']","['9d', '3d']","['2d', '5h', '7s', '8s', 'Ad']",,9s,100,100
23,Pre-Flop,1,-400,400,DISCARD,0,"['6h', '6s']","['5h', '4h']","['2h', '7h']",,,1,1
23,Pre-Flop,1,-400,400,CALL,0,"['6h', '6s']","['8s', '4h']","['2h', '7h']",,5h,1,1
23,Pre-Flop,0,-400,400,RAISE,98,"['6h', '6s']","['8s', '4h']","['2h', '7h']",,5h,2,2
23,Pre-Flop,1,-400,400,CALL,0,"['6h', '6s']","['8s', '4h']","['2h', '7h']",,5h,2,2
23,Flop,1,-400,400,CHECK,0,"['6h', '6s']","['8s', '4h']","['2h', '7h', '9s']",,5h,100,100
23,Flop,0,-400,400,CHECK,0,"['6h', '6s']","['8s', '4h']","['2h', '7h', '9s']",,5h,100,100
23,Turn,1,-400,400,CHECK,0,"['6h', '6s']","['8s', '4h']","['2h', '7h', '9s', '6d']",,5h,100,100
23,Turn,0,-400,400,CHECK,0,"['6h', '6s']","['8s', '4h']","['2h', '7h', '9s', '6d']",,5h,100,100
23,River,1,-400,400,CHECK,0,"['6h', '6s']","['8s', '4h']","['2h', '7h', '9s', '6d', '5s']",,5h,100,100
23,River,0,-400,400,CHECK,0,"['6h', '6s']","['8s', '4h']","['2h', '7h', '9s', '6d', '5s']",,5h,100,100
24,Pre-Flop,0,-500,500,RAISE,98,"['2s', '7h']","['5h', '4s']","['8h', '3d']",,,1,1
24,Pre-Flop,1,-500,500,DISCARD,0,"['2s', '7h']","['5h', '4s']","['8h', '3d']",,,2,2
24,Pre-Flop,1,-500,500,CALL,0,"['2s', '7h']","['5h', '9d']","['8h', '3d']",,4s,2,2
24,Flop,0,-500,500,CHECK,0,"['2s', '7h']","['5h', '9d']","['8h', '3d', '3h']",,4s,100,100
24,Flop,1,-500,500,CHECK,0,"['2s', '7h']","['5h', '9d']","['8h', '3d', '3h']",,4s,100,100
24,Turn,0,-500,500,CHECK,0,"['2s', '7h']","['5h', '9d']","['8h', '3d', '3h', '7d']",,4s,100,100
24,Turn,1,-500,500,CHECK,0,"['2s', '7h']","['5h', '9d']","['8h', '3d', '3h', '7d']",,4s,100,100
24,River,0,-500,500,CHECK,0,"['2s', '7h']","['5h', '9d']","['8h', '3d', '3h', '7d', '8d']",,4s,100,100
24,River,1,-500,500,CHECK,0,"['2s', '7h']","['5h', '9d']","['8h', '3d', '3h', '7d', '8d']",,4s,100,100
25,Pre-Flop,1,-400,400,DISCARD,0,"['2d', '9s']","['7d', '7h']","['6s', '7s']",,,1,1
25,Pre-Flop,1,-400,400,CALL,0,"['2d', '9s']","['7d', '8s']","['6s', '7s']",,7h,1,1
25,Pre-Flop,0,-400,400,RAISE,98,"['2d', '9s']","['7d', '8s']","['6s', '7s']",,7h,2,2
25,Pre-Flop,1,-400,400,CALL,0,"['2d', '9s']","['7d', '8s']","['6s', '7s']",,7h,2,2
25,Flop,1,-400,400,CHECK,0,"['2d', '9s']","['7d', '8s']","['6s', '7s', '5d']",,7h,100,100
25,Flop,0,-400,400,CHECK,0,"['2d', '9s']","['7d', '8s']","['6s', '7s', '5d']",,7h,100,100
25,Turn,1,-400,400,CHECK,0,"['2d', '9s']","['7d', '8s']","['6s', '7s', '5d', '8d']",,7h,100,100
25,Turn,0,-400,400,CHECK,0,"['2d', '9s']","['7d', '8s']","['6s', '7s', '5d', '8d']",,7h,100,100
25,River,1,-400,400,CHECK,0,"['2d', '9s']","['7d', '8s']","['6s', '7s', '5d', '8d', '6h']",,7h,100,100
25,River,0,-400,400,CHECK,0,"['2d', '9s']","['7d', '8s']","['6s', '7s', '5d', '8d', '6h']",,7h,100,100
26,Pre-Flop,0,-300,300,RAISE,98,"['2h', '9s']","['7h', '6s']","['Ad', 'As']",,,1,1
26,Pre-Flop,1,-300,300,DISCARD,0,"['2h', '9s']","['7h', '6s']","['Ad', 'As']",,,2,2
26,Pre-Flop,1,-300,300,CALL,0,"['2h', '9s']","['7h', '5s']","['Ad', 'As']",,6s,2,2
26,Flop,0,-300,300,CHECK,0,"['2h', '9s']","['7h', '5s']","['Ad', 'As', '5h']",,6s,100,100
26,Flop,1,-300,300,CHECK,0,"['2h', '9s']","['7h', '5s']","['Ad', 'As', '5h']",,6s,100,100
26,Turn,0,-300,300,CHECK,0,"['2h', '9s']","['7h', '5s']","['Ad', 'As', '5h', '2s']",,6s,100,100
26,Turn,1,-300,300,CHECK,0,"['2h', '9s']","['7h', '5s']","['Ad', 'As', '5h', '2s']",,6s,100,100
26,River,0,-300,300,CHECK,0,"['2h', '9s']","['7h', '5s']","['Ad', 'As', '5h', '2s', '8s']",,6s,100,100
26,River,1,-300,300,CHECK,0,"['2h', '9s']","['7h', '5s']","['Ad', 'As', '5h', '2s', '8s']",,6s,100,100
27,Pre-Flop,1,-400,400,DISCARD,0,"['2s', 'As']","['3s', '4s']","['8d', '4h']",,,1,1
27,Pre-Flop,1,-400,400,CALL,0,"['2s', 'As']","['9d', '4s']","['8d', '4h']",,3s,1,1
27,Pre-Flop,0,-400,400,RAISE,98,"['2s', 'As']","['9d', '4s']","['8d', '4h']",,3s,2,2
27,Pre-Flop,1,-400,400,CALL,0,"['2s', 'As']","['9d', '4s']","['8d', '4h']",,3s,2,2
27,Flop,1,-400,400,CHECK,0,"['2s', 'As']","['9d', '4s']","['8d', '4h', '4d']",,3s,100,100
27,Flop,0,-400,400,CHECK,0,"['2s', 'As']","['9d', '4s']","['8d', '4h', '4d']",,3s,100,100
27,Turn,1,-400,400,CHECK,0,"['2s', 'As']","['9d', '4s']","['8d', '4h', '4d', '3d']",,3s,100,100
27,Turn,0,-400,400,CHECK,0,"['2s', 'As']","['9d', '4s']","['8d', '4h', '4d', '3d']",,3s,100,100
27,River,1,-400,400,CHECK,0,"['2s', 'As']","['9d', '4s']","['8d', '4h', '4d', '3d', '3h']",,3s,100,100
27,River,0,-400,400,CHECK,0,"['2s', 'As']","['9d', '4s']","['8d', '4h', '4d', '3d', '3h']",,3s,100,100
28,Pre-Flop,0,-500,500,RAISE,98,"['7s', '3h']","['7h', '2d']","['5d', '8d']",,,1,1
28,Pre-Flop,1,-500,500,DISCARD,0,"['7s', '3h']","['7h', '2d']","['5d', '8d']",,,2,2
28,Pre-Flop,1,-500,500,CALL,0,"['7s', '3h']","['2h', '2d']","['5d', '8d']",,7h,2,2
28,Flop,0,-500,500,CHECK,0,"['7s', '3h']","['2h', '2d']","['5d', '8d', '8h']",,7h,100,100
28,Flop,1,-500,500,CHECK,0,"['7s', '3h']","['2h', '2d']","['5d', '8d', '8h']",,7h,100,100
28,Turn,0,-500,500,CHECK,0,"['7s', '3h']","['2h', '2d']","['5d', '8d', '8h', '4h']",,7h,100,100
28,Turn,1,-500,500,CHECK,0,"['7s', '3h']","['2h', '2d']","['5d', '8d', '8h', '4h']",,7h,100,100
28,River,0,-500,500,CHECK,0,"['7s', '3h']","['2h', '2d']","['5d', '8d', '8h', '4h', 'As']",,7h,100,100
28,River,1,-500,500,CHECK,0,"['7s', '3h']","['2h', '2d']","['5d', '8d', '8h', '4h', 'As']",,7h,100,100
29,Pre-Flop,1,-600,600,DISCARD,0,"['9s', '4s']","['3h', '6d']","['2s', '7h']",,,1,1
29,Pre-Flop,1,-600,600,CALL,0,"['9s', '4s']","['9d', '6d']","['2s', '7h']",,3h,1,1
29,Pre-Flop,0,-600,600,RAISE,98,"['9s', '4s']","['9d', '6d']","['2s', '7h']",,3h,2,2
29,Pre-Flop,1,-600,600,CALL,0,"['9s', '4s']","['9d', '6d']","['2s', '7h']",,3h,2,2
29,Flop,1,-600,600,CHECK,0,"['9s', '4s']","['9d', '6d']","['2s', '7h', 'Ad']",,3h,100,100
29,Flop,0,-600,600,CHECK,0,"['9s', '4s']","['9d', '6d']","['2s', '7h', 'Ad']",,3h,100,100
29,Turn,1,-600,600,CHECK,0,"['9s', '4s']","['9d', '6d']","['2s', '7h', 'Ad', 'As']",,3h,100,100
29,Turn,0,-600,600,CHECK,0,"['9s', '4s']","['9d', '6d']","['2s', '7h', 'Ad', 'As']",,3h,100,100
29,River,1,-600,600,CHECK,0,"['9s', '4s']","['9d', '6d']","['2s', '7h', 'Ad', 'As', '8d']",,3h,100,100
29,River,0,-600,600,CHECK,0,"['9s', '4s']","['9d', '6d']","['2s', '7h', 'Ad', 'As', '8d']",,3h,100,100
30,Pre-Flop,0,-700,700,RAISE,98,"['4h', '3h']","['7h', '2s']","['5s', '6s']",,,1,1
30,Pre-Flop,1,-700,700,DISCARD,0,"['4h', '3h']","['7h', '2s']","['5s', '6s']",,,2,2
30,Pre-Flop,1,-700,700,CALL,0,"['4h', '3h']","['6d', '2s']","['5s', '6s']",,7h,2,2
30,Flop,0,-700,700,CHECK,0,"['4h', '3h']","['6d', '2s']","['5s', '6s', '9d']",,7h,100,100
30,Flop,1,-700,700,CHECK,0,"['4h', '3h']","['6d', '2s']","['5s', '6s', '9d']",,7h,100,100
30,Turn,0,-700,700,CHECK,0,"['4h', '3h']","['6d', '2s']","['5s', '6s', '9d', '6h']",,7h,100,100
30,Turn,1,-700,700,CHECK,0,"['4h', '3h']","['6d', '2s']","['5s', '6s', '9d', '6h']",,7h,100,100
30,River,0,-700,700,CHECK,0,"['4h', '3h']","['6d', '2s']","['5s', '6s', '9d', '6h', '5h']",,7h,100,100
30,River,1,-700,700,CHECK,0,"['4h', '3h']","['6d', '2s']","['5s', '6s', '9d', '6h', '5h']",,7h,100,100
31,Pre-Flop,1,-800,800,DISCARD,0,"['9d', '4s']","['6h', '6d']","['2s', '9s']",,,1,1
31,Pre-Flop,1,-800,800,CALL,0,"['9d', '4s']","['7s', '6d']","['2s', '9s']",,6h,1,1
31,Pre-Flop,0,-800,800,RAISE,98,"['9d', '4s']","['7s', '6d']","['2s', '9s']",,6h,2,2
31,Pre-Flop,1,-800,800,CALL,0,"['9d', '4s']","['7s', '6d']","['2s', '9s']",,6h,2,2
31,Flop,1,-800,800,CHECK,0,"['9d', '4s']","['7s', '6d']","['2s', '9s', '9h']",,6h,100,100
31,Flop,0,-800,800,CHECK,0,"['9d', '4s']","['7s', '6d']","['2s', '9s', '9h']",,6h,100,100
31,Turn,1,-800,800,CHECK,0,"['9d', '4s']","['7s', '6d']","['2s', '9s', '9h', '3h']",,6h,100,100
31,Turn,0,-800,800,CHECK,0,"['9d', '4s']","['7s', '6d']","['2s', '9s', '9h', '3h']",,6h,100,100
31,River,1,-800,800,CHECK,0,"['9d', '4s']","['7s', '6d']","['2s', '9s', '9h', '3h', '5h']",,6h,100,100
31,River,0,-800,800,CHECK,0,"['9d', '4s']","['7s', '6d']","['2s', '9s', '9h', '3h', '5h']",,6h,100,100
32,Pre-Flop,0,-700,700,RAISE,98,"['7d', '5s']","['9d', '6h']","['7h', 'As']",,,1,1
32,Pre-Flop,1,-700,700,DISCARD,0,"['7d', '5s']","['9d', '6h']","['7h', 'As']",,,2,2
32,Pre-Flop,1,-700,700,CALL,0,"['7d', '5s']","['2s', '6h']","['7h', 'As']",,9d,2,2
32,Flop,0,-700,700,CHECK,0,"['7d', '5s']","['2s', '6h']","['7h', 'As', '8h']",,9d,100,100
32,Flop,1,-700,700,CHECK,0,"['7d', '5s']","['2s', '6h']","['7h', 'As', '8h']",,9d,100,100
32,Turn,0,-700,700,CHECK,0,"['7d', '5s']","['2s', '6h']","['7h', 'As', '8h', '9h']",,9d,100,100
32,Turn,1,-700,700,CHECK,0,"['7d', '5s']","['2s', '6h']","['7h', 'As', '8h', '9h']",,9d,100,100
32,River,0,-700,700,CHECK,0,"['7d', '5s']","['2s', '6h']","['7h', 'As', '8h', '9h', '6s']",,9d,100,100
32,River,1,-700,700,CHECK,0,"['7d', '5s']","['2s', '6h']","['7h', 'As', '8h', '9h', '6s']",,9d,100,100
33,Pre-Flop,1,-700,700,DISCARD,0,"['8s', '3d']","['3s', '4h']","['9d', '5d']",,,1,1
33,Pre-Flop,1,-700,700,CALL,0,"['8s', '3d']","['8d', '4h']","['9d', '5d']",,3s,1,1
33,Pre-Flop,0,-700,700,RAISE,98,"['8s', '3d']","['8d', '4h']","['9d', '5d']",,3s,2,2
33,Pre-Flop,1,-700,700,CALL,0,"['8s', '3d']","['8d', '4h']","['9d', '5d']",,3s,2,2
33,Flop,1,-700,700,CHECK,0,"['8s', '3d']","['8d', '4h']","['9d', '5d', '7d']",,3s,100,100
33,Flop,0,-700,700,CHECK,0,"['8s', '3d']","['8d', '4h']","['9d', '5d', '7d']",,3s,100,100
33,Turn,1,-700,700,CHECK,0,"['8s', '3d']","['8d', '4h']","['9d', '5d', '7d', '3h']",,3s,100,100
33,Turn,0,-700,700,CHECK,0,"['8s', '3d']","['8d', '4h']","['9d', '5d', '7d', '3h']",,3s,100,100
33,River,1,-700,700,CHECK,0,"['8s', '3d']","['8d', '4h']","['9d', '5d', '7d', '3h', '5h']",,3s,100,100
33,River,0,-700,700,CHECK,0,"['8s', '3d']","['8d', '4h']","['9d', '5d', '7d', '3h', '5h']",,3s,100,100
34,Pre-Flop,0,-600,600,RAISE,98,"['6d', '2s']","['Ah', '7h']","['8h', '5h']",,,1,1
34,Pre-Flop,1,-600,600,DISCARD,0,"['6d', '2s']","['Ah', '7h']","['8h', '5h']",,,2,2
34,Pre-Flop,1,-600,600,CALL,0,"['6d', '2s']","['Ah', '3h']","['8h', '5h']",,7h,2,2
34,Flop,0,-600,600,CHECK,0,"['6d', '2s']","['Ah', '3h']","['8h', '5h', '4s']",,7h,100,100
34,Flop,1,-600,600,CHECK,0,"['6d', '2s']","['Ah', '3h']","['8h', '5h', '4s']",,7h,100,100
34,Turn,0,-600,600,CHECK,0,"['6d', '2s']","['Ah', '3h']","['8h', '5h', '4s', '7d']",,7h,100,100
34,Turn,1,-600,600,CHECK,0,"['6d', '2s']","['Ah', '3h']","['8h', '5h', '4s', '7d']",,7h,100,100
34,River,0,-600,600,CHECK,0,"['6d', '2s']","['Ah', '3h']","['8h', '5h', '4s', '7d', '2h']",,7h,100,100
34,River,1,-600,600,CHECK,0,"['6d', '2s']","['Ah', '3h']","['8h', '5h', '4s', '7d', '2h']",,7h,100,100
35,Pre-Flop,1,-700,700,DISCARD,0,"['As', '2h']","['3d', '4h']","['6s', '5s']",,,1,1
35,Pre-Flop,1,-700,700,CALL,0,"['As', '2h']","['6d', '4h']","['6s', '5s']",,3d,1,1
35,Pre-Flop,0,-700,700,RAISE,98,"['As', '2h']","['6d', '4h']","['6s', '5s']",,3d,2,2
35,Pre-Flop,1,-700,700,CALL,0,"['As', '2h']","['6d', '4h']","['6s', '5s']",,3d,2,2
35,Flop,1,-700,700,CHECK,0,"['As', '2h']","['6d', '4h']","['6s', '5s', '4s']",,3d,100,100
35,Flop,0,-700,700,CHECK,0,"['As', '2h']","['6d', '4h']","['6s', '5s', '4s']",,3d,100,100
35,Turn,1,-700,700,CHECK,0,"['As', '2h']","['6d', '4h']","['6s', '5s', '4s', '6h']",,3d,100,100
35,Turn,0,-700,700,CHECK,0,"['As', '2h']","['6d', '4h']","['6s', '5s', '4s', '6h']",,3d,100,100
35,River,1,-700,700,CHECK,0,"['As', '2h']","['6d', '4h']","['6s', '5s', '4s', '6h', '4d']",,3d,100,100
35,River,0,-700,700,CHECK,0,"['As', '2h']","['6d', '4h']","['6s', '5s', '4s', '6h', '4d']",,3d,100,100
36,Pre-Flop,0,-800,800,RAISE,98,"['As', '3s']","['6s', '7h']","['6d', '2s']",,,1,1
36,Pre-Flop,1,-800,800,DISCARD,0,"['As', '3s']","['6s', '7h']","['6d', '2s']",,,2,2
36,Pre-Flop,1,-800,800,CALL,0,"['As', '3s']","['7d', '7h']","['6d', '2s']",,6s,2,2
36,Flop,0,-800,800,CHECK,0,"['As', '3s']","['7d', '7h']","['6d', '2s', '4s']",,6s,100,100
36,Flop,1,-800,800,CHECK,0,"['As', '3s']","['7d', '7h']","['6d', '2s', '4s']",,6s,100,100
36,Turn,0,-800,800,CHECK,0,"['As', '3s']","['7d', '7h']","['6d', '2s', '4s', '7s']",,6s,100,100
36,Turn,1,-800,800,CHECK,0,"['As', '3s']","['7d', '7h']","['6d', '2s', '4s', '7s']",,6s,100,100
36,River,0,-800,800,CHECK,0,"['As', '3s']","['7d', '7h']","['6d', '2s', '4s', '7s', '4d']",,6s,100,100
36,River,1,-800,800,CHECK,0,"['As', '3s']","['7d', '7h']","['6d', '2s', '4s', '7s', '4d']",,6s,100,100
37,Pre-Flop,1,-900,900,DISCARD,0,"['Ah', '9s']","['8s', '2s']","['8d', '7h']",,,1,1
37,Pre-Flop,1,-900,900,CALL,0,"['Ah', '9s']","['8s', '9h']","['8d', '7h']",,2s,1,1
37,Pre-Flop,0,-900,900,RAISE,98,"['Ah', '9s']","['8s', '9h']","['8d', '7h']",,2s,2,2
37,Pre-Flop,1,-900,900,CALL,0,"['Ah', '9s']","['8s', '9h']","['8d', '7h']",,2s,2,2
37,Flop,1,-900,900,CHECK,0,"['Ah', '9s']","['8s', '9h']","['8d', '7h', '6s']",,2s,100,100
37,Flop,0,-900,900,CHECK,0,"['Ah', '9s']","['8s', '9h']","['8d', '7h', '6s']",,2s,100,100
37,Turn,1,-900,900,CHECK,0,"['Ah', '9s']","['8s', '9h']","['8d', '7h', '6s', '8h']",,2s,100,100
37,Turn,0,-900,900,CHECK,0,"['Ah', '9s']","['8s', '9h']","['8d', '7h', '6s', '8h']",,2s,100,100
37,River,1,-900,900,CHECK,0,"['Ah', '9s']","['8s', '9h']","['8d', '7h', '6s', '8h', '4d']",,2s,100,100
37,River,0,-900,900,CHECK,0,"['Ah', '9s']","['8s', '9h']","['8d', '7h', '6s', '8h', '4d']",,2s,100,100
38,Pre-Flop,0,-800,800,RAISE,98,"['2s', '5h']","['2d', '4s']","['3s', '7h']",,,1,1
38,Pre-Flop,1,-800,800,DISCARD,0,"['2s', '5h']","['2d', '4s']","['3s', '7h']",,,2,2
38,Pre-Flop,1,-800,800,CALL,0,"['2s', '5h']","['5d', '4s']","['3s', '7h']",,2d,2,2
38,Flop,0,-800,800,CHECK,0,"['2s', '5h']","['5d', '4s']","['3s', '7h', '4h']",,2d,100,100
38,Flop,1,-800,800,CHECK,0,"['2s', '5h']","['5d', '4s']","['3s', '7h', '4h']",,2d,100,100
38,Turn,0,-800,800,CHECK,0,"['2s', '5h']","['5d', '4s']","['3s', '7h', '4h', '8s']",,2d,100,100
38,Turn,1,-800,800,CHECK,0,"['2s', '5h']","['5d', '4s']","['3s', '7h', '4h', '8s']",,2d,100,100
38,River,0,-800,800,CHECK,0,"['2s', '5h']","['5d', '4s']","['3s', '7h', '4h', '8s', '7d']",,2d,100,100
38,River,1,-800,800,CHECK,0,"['2s', '5h']","['5d', '4s']","['3s', '7h', '4h', '8s', '7d']",,2d,100,100
39,Pre-Flop,1,-900,900,DISCARD,0,"['9s', 'Ad']","['7d', '4s']","['5s', '5d']",,,1,1
39,Pre-Flop,1,-900,900,CALL,0,"['9s', 'Ad']","['2d', '4s']","['5s', '5d']",,7d,1,1
39,Pre-Flop,0,-900,900,RAISE,98,"['9s', 'Ad']","['2d', '4s']","['5s', '5d']",,7d,2,2
39,Pre-Flop,1,-900,900,CALL,0,"['9s', 'Ad']","['2d', '4s']","['5s', '5d']",,7d,2,2
39,Flop,1,-900,900,CHECK,0,"['9s', 'Ad']","['2d', '4s']","['5s', '5d', '3s']",,7d,100,100
39,Flop,0,-900,900,CHECK,0,"['9s', 'Ad']","['2d', '4s']","['5s', '5d', '3s']",,7d,100,100
39,Turn,1,-900,900,CHECK,0,"['9s', 'Ad']","['2d', '4s']","['5s', '5d', '3s', '3d']",,7d,100,100
39,Turn,0,-900,900,CHECK,0,"['9s', 'Ad']","['2d', '4s']","['5s', '5d', '3s', '3d']",,7d,100,100
39,River,1,-900,900,CHECK,0,"['9s', 'Ad']","['2d', '4s']","['5s', '5d', '3s', '3d', '4d']",,7d,100,100
39,River,0,-900,900,CHECK,0,"['9s', 'Ad']","['2d', '4s']","['5s', '5d', '3s', '3d', '4d']",,7d,100,100
40,Pre-Flop,0,-1000,1000,RAISE,98,"['6s', '3h']","['6h', '9s']","['8h', '6d']",,,1,1
40,Pre-Flop,1,-1000,1000,DISCARD,0,"['6s', '3h']","['6h', '9s']","['8h', '6d']",,,2,2
40,Pre-Flop,1,-1000,1000,CALL,0,"['6s', '3h']","['3s', '9s']","['8h', '6d']",,6h,2,2
40,Flop,0,-1000,1000,CHECK,0,"['6s', '3h']","['3s', '9s']","['8h', '6d', '8s']",,6h,100,100
40,Flop,1,-1000,1000,CHECK,0,"['6s', '3h']","['3s', '9s']","['8h', '6d', '8s']",,6h,100,100
40,Turn,0,-1000,1000,CHECK,0,"['6s', '3h']","['3s', '9s']","['8h', '6d', '8s', '2h']",,6h,100,100
40,Turn,1,-1000,1000,CHECK,0,"['6s', '3h']","['3s', '9s']","['8h', '6d', '8s', '2h']",,6h,100,100
40,River,0,-1000,1000,CHECK,0,"['6s', '3h']","['3s', '9s']","['8h', '6d', '8s', '2h', '8d']",,6h,100,100
40,River,1,-1000,1000,CHECK,0,"['6s', '3h']","['3s', '9s']","['8h', '6d', '8s', '2h', '8d']",,6h,100,100
41,Pre-Flop,1,-900,900,DISCARD,0,"['3d', '6h']","['4d', '8h']","['5s', 'Ah']",,,1,1
41,Pre-Flop,1,-900,900,CALL,0,"['3d', '6h']","['3h', '8h']","['5s', 'Ah']",,4d,1,1
41,Pre-Flop,0,-900,900,RAISE,98,"['3d', '6h']","['3h', '8h']","['5s', 'Ah']",,4d,2,2
41,Pre-Flop,1,-900,900,CALL,0,"['3d', '6h']","['3h', '8h']","['5s', 'Ah']",,4d,2,2
41,Flop,1,-900,900,CHECK,0,"['3d', '6h']","['3h', '8h']","['5s', 'Ah', '2d']",,4d,100,100
41,Flop,0,-900,900,CHECK,0,"['3d', '6h']","['3h', '8h']","['5s', 'Ah', '2d']",,4d,100,100
41,Turn,1,-900,900,CHECK,0,"['3d', '6h']","['3h', '8h']","['5s', 'Ah', '2d', '5h']",,4d,100,100
41,Turn,0,-900,900,CHECK,0,"['3d', '6h']","['3h', '8h']","['5s', 'Ah', '2d', '5h']",,4d,100,100
41,River,1,-900,900,CHECK,0,"['3d', '6h']","['3h', '8h']","['5s', 'Ah', '2d', '5h', '9d']",,4d,100,100
41,River,0,-900,900,CHECK,0,"['3d', '6h']","['3h', '8h']","['5s', 'Ah', '2d', '5h', '9d']",,4d,100,100
42,Pre-Flop,0,-1000,1000,RAISE,98,"['9s', 'Ah']","['9h', '2h']","['9d', '5h']",,,1,1
42,Pre-Flop,1,-1000,1000,DISCARD,0,"['9s', 'Ah']","['9h', '2h']","['9d', '5h']",,,2,2
42,Pre-Flop,1,-1000,1000,CALL,0,"['9s', 'Ah']","['9h', '7h']","['9d', '5h']",,2h,2,2
42,Flop,0,-1000,1000,CHECK,0,"['9s', 'Ah']","['9h', '7h']","['9d', '5h', '4d']",,2h,100,100
42,Flop,1,-1000,1000,CHECK,0,"['9s', 'Ah']","['9h', '7h']","['9d', '5h', '4d']",,2h,100,100
42,Turn,0,-1000,1000,CHECK,0,"['9s', 'Ah']","['9h', '7h']","['9d', '5h', '4d', '8h']",,2h,100,100
42,Turn,1,-1000,1000,CHECK,0,"['9s', 'Ah']","['9h', '7h']","['9d', '5h', '4d', '8h']",,2h,100,100
42,River,0,-1000,1000,CHECK,0,"['9s', 'Ah']","['9h', '7h']","['9d', '5h', '4d', '8h', '5s']",,2h,100,100
42,River,1,-1000,1000,CHECK,0,"['9s', 'Ah']","['9h', '7h']","['9d', '5h', '4d', '8h', '5s']",,2h,100,100
43,Pre-Flop,1,-900,900,DISCARD,0,"['7s', '2s']","['5s', '6h']","['5d', '9s']",,,1,1
43,Pre-Flop,1,-900,900,CALL,0,"['7s', '2s']","['5s', '4d']","['5d', '9s']",,6h,1,1
43,Pre-Flop,0,-900,900,RAISE,98,"['7s', '2s']","['5s', '4d']","['5d', '9s']",,6h,2,2
43,Pre-Flop,1,-900,900,CALL,0,"['7s', '2s']","['5s', '4d']","['5d', '9s']",,6h,2,2
43,Flop,1,-900,900,CHECK,0,"['7s', '2s']","['5s', '4d']","['5d', '9s', '2h']",,6h,100,100
43,Flop,0,-900,900,CHECK,0,"['7s', '2s']","['5s', '4d']","['5d', '9s', '2h']",,6h,100,100
43,Turn,1,-900,900,CHECK,0,"['7s', '2s']","['5s', '4d']","['5d', '9s', '2h', '3s']",,6h,100,100
43,Turn,0,-900,900,CHECK,0,"['7s', '2s']","['5s', '4d']","['5d', '9s', '2h', '3s']",,6h,100,100
43,River,1,-900,900,CHECK,0,"['7s', '2s']","['5s', '4d']","['5d', '9s', '2h', '3s', '5h']",,6h,100,100
43,River,0,-900,900,CHECK,0,"['7s', '2s']","['5s', '4d']","['5d', '9s', '2h', '3s', '5h']",,6h,100,100
44,Pre-Flop,0,-1000,1000,RAISE,98,"['8h', '2s']","['7s', '7d']","['7h', '2h']",,,1,1
44,Pre-Flop,1,-1000,1000,DISCARD,0,"['8h', '2s']","['7s', '7d']","['7h', '2h']",,,2,2
44,Pre-Flop,1,-1000,1000,CALL,0,"['8h', '2s']","['8s', '7d']","['7h', '2h']",,7s,2,2
44,Flop,0,-1000,1000,CHECK,0,"['8h', '2s']","['8s', '7d']","['7h', '2h', '8d']",,7s,100,100
44,Flop,1,-1000,1000,CHECK,0,"['8h', '2s']","['8s', '7d']","['7h', '2h', '8d']",,7s,100,100
44,Turn,0,-1000,1000,CHECK,0,"['8h', '2s']","['8s', '7d']","['7h', '2h', '8d', 'As']",,7s,100,100
44,Turn,1,-1000,1000,CHECK,0,"['8h', '2s']","['8s', '7d']","['7h', '2h', '8d', 'As']",,7s,100,100
44,River,0,-1000,1000,CHECK,0,"['8h', '2s']","['8s', '7d']","['7h', '2h', '8d', 'As', '6h']",,7s,100,100
44,River,1,-1000,1000,CHECK,0,"['8h', '2s']","['8s', '7d']","['7h', '2h', '8d', 'As', '6h']",,7s,100,100
45,Pre-Flop,1,-1100,1100,DISCARD,0,"['7h', '8s']","['6d', '3h']","['4d', 'Ah']",,,1,1
45,Pre-Flop,1,-1100,1100,CALL,0,"['7h', '8s']","['9s', '3h']","['4d', 'Ah']",,6d,1,1
45,Pre-Flop,0,-1100,1100,RAISE,98,"['7h', '8s']","['9s', '3h']","['4d', 'Ah']",,6d,2,2
45,Pre-Flop,1,-1100,1100,CALL,0,"['7h', '8s']","['9s', '3h']","['4d', 'Ah']",,6d,2,2
45,Flop,1,-1100,1100,CHECK,0,"['7h', '8s']","['9s', '3h']","['4d', 'Ah', 'As']",,6d,100,100
45,Flop,0,-1100,1100,CHECK,0,"['7h', '8s']","['9s', '3h']","['4d', 'Ah', 'As']",,6d,100,100
45,Turn,1,-1100,1100,CHECK,0,"['7h', '8s']","['9s', '3h']","['4d', 'Ah', 'As', '4h']",,6d,100,100
45,Turn,0,-1100,1100,CHECK,0,"['7h', '8s']","['9s', '3h']","['4d', 'Ah', 'As', '4h']",,6d,100,100
45,River,1,-1100,1100,CHECK,0,"['7h', '8s']","['9s', '3h']","['4d', 'Ah', 'As', '4h', '3d']",,6d,100,100
