2025-03-27 22:59:48,754 - PlayerAgent - INFO - Significant hand completed with reward: 30.0
2025-03-27 22:59:49,145 - PlayerAgent - INFO - Large raise to 48 with equity 0.91
2025-03-27 23:00:02,694 - PlayerAgent - INFO - Large raise to 48 with equity 0.81
2025-03-27 23:00:02,743 - PlayerAgent - INFO - Significant hand completed with reward: -100.0
2025-03-27 23:00:05,125 - PlayerAgent - INFO - Large raise to 48 with equity 0.84
2025-03-27 23:00:05,176 - PlayerAgent - INFO - Significant hand completed with reward: -100.0
2025-03-27 23:00:06,514 - PlayerAgent - INFO - Significant hand completed with reward: -30.0
2025-03-27 23:00:08,324 - PlayerAgent - INFO - Folding to large bet of 30
2025-03-27 23:00:18,835 - PlayerAgent - INFO - Significant hand completed with reward: -30.0
2025-03-27 23:00:23,366 - PlayerAgent - INFO - Large raise to 23 with equity 0.87
2025-03-27 23:00:26,167 - PlayerAgent - INFO - Large raise to 23 with equity 0.91
2025-03-27 23:00:26,969 - PlayerAgent - INFO - Large raise to 27 with equity 0.93
2025-03-27 23:00:27,020 - PlayerAgent - INFO - Significant hand completed with reward: 100.0
2025-03-27 23:00:29,721 - PlayerAgent - INFO - Large raise to 49 with equity 0.94
2025-03-27 23:00:29,748 - PlayerAgent - INFO - Significant hand completed with reward: 100.0
2025-03-27 23:00:32,081 - PlayerAgent - INFO - Large raise to 23 with equity 0.97
2025-03-27 23:00:32,154 - PlayerAgent - INFO - Significant hand completed with reward: 100.0
2025-03-27 23:00:38,126 - PlayerAgent - INFO - Large raise to 48 with equity 0.94
2025-03-27 23:00:38,175 - PlayerAgent - INFO - Significant hand completed with reward: -100.0
2025-03-27 23:00:39,014 - PlayerAgent - INFO - Folding to large bet of 30
2025-03-27 23:00:39,949 - PlayerAgent - INFO - Significant hand completed with reward: -30.0
2025-03-27 23:00:40,954 - PlayerAgent - INFO - Large raise to 49 with equity 0.81
2025-03-27 23:00:40,981 - PlayerAgent - INFO - Significant hand completed with reward: -100.0
2025-03-27 23:00:41,441 - PlayerAgent - INFO - Folding to large bet of 30
2025-03-27 23:00:42,763 - PlayerAgent - INFO - Large raise to 23 with equity 0.82
2025-03-27 23:00:42,833 - PlayerAgent - INFO - Significant hand completed with reward: -100.0
2025-03-27 23:00:43,816 - PlayerAgent - INFO - Significant hand completed with reward: -30.0
2025-03-27 23:00:46,267 - PlayerAgent - INFO - Large raise to 49 with equity 1.00
2025-03-27 23:00:46,292 - PlayerAgent - INFO - Significant hand completed with reward: 100.0
2025-03-27 23:00:55,633 - PlayerAgent - INFO - Large raise to 27 with equity 0.91
2025-03-27 23:00:55,723 - PlayerAgent - INFO - Significant hand completed with reward: 100.0
2025-03-27 23:00:56,360 - PlayerAgent - INFO - Large raise to 23 with equity 0.97
2025-03-27 23:00:56,430 - PlayerAgent - INFO - Significant hand completed with reward: 100.0
2025-03-27 23:00:59,937 - PlayerAgent - INFO - Large raise to 49 with equity 0.85
2025-03-27 23:00:59,964 - PlayerAgent - INFO - Significant hand completed with reward: -100.0
2025-03-27 23:01:06,467 - PlayerAgent - INFO - Significant hand completed with reward: -30.0
2025-03-27 23:01:07,400 - PlayerAgent - INFO - Large raise to 27 with equity 1.00
2025-03-27 23:01:07,502 - PlayerAgent - INFO - Significant hand completed with reward: 100.0
2025-03-27 23:01:11,789 - PlayerAgent - INFO - Significant hand completed with reward: -30.0
2025-03-27 23:01:12,838 - PlayerAgent - INFO - Folding to large bet of 30
2025-03-27 23:01:13,664 - PlayerAgent - INFO - Significant hand completed with reward: -30.0
2025-03-27 23:01:15,337 - PlayerAgent - INFO - Large raise to 23 with equity 0.91
2025-03-27 23:01:15,453 - PlayerAgent - INFO - Significant hand completed with reward: 100.0
2025-03-27 23:01:16,254 - PlayerAgent - INFO - Significant hand completed with reward: -30.0
2025-03-27 23:42:12,601 - PlayerAgent - INFO - Starting agent server on 0.0.0.0:8000
2025-03-27 23:42:13,590 - PlayerAgent - ERROR - Bot raised an error during act: 'module' object is not callable. Did you mean: 'random.random(...)'?.
Traceback (most recent call last):
  File "/Users/duo/Projects/Untitled/aipoker/agents/agent.py", line 100, in get_bot_action
    return self.act(observation, reward, terminated, truncated, info)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/duo/Projects/Untitled/aipoker/submission/playerModified.py", line 81, in act
    if random() < 0.75:
       ^^^^^^^^
TypeError: 'module' object is not callable. Did you mean: 'random.random(...)'?

2025-03-27 23:42:13,591 - PlayerAgent - ERROR - Error in get_action: 1 validation error for ActionResponse
action
  Input should be a valid tuple [type=tuple_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.9/v/tuple_type
2025-03-27 23:42:14,829 - PlayerAgent - ERROR - Bot raised an error during act: 'module' object is not callable. Did you mean: 'random.random(...)'?.
Traceback (most recent call last):
  File "/Users/duo/Projects/Untitled/aipoker/agents/agent.py", line 100, in get_bot_action
    return self.act(observation, reward, terminated, truncated, info)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/duo/Projects/Untitled/aipoker/submission/playerModified.py", line 81, in act
    if random() < 0.75:
       ^^^^^^^^
TypeError: 'module' object is not callable. Did you mean: 'random.random(...)'?

